monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q34;100000.00;100222.37;100444.32;100242.67;100459.21;100260.33;100229.52;100028.16;100250.05;100468.88;100380.00;100512.41;100573.42;100370.96;100584.88;100385.88;100592.69;100389.09;100610.52;100581.78;100379.33;100600.00;100749.98;100768.99;100569.16;100340.23;100558.05;100358.47;100159.70;100373.17;100174.03;99975.64;100196.71;100418.27;100640.20;100440.89;100662.39;100654.69;100455.76;100253.23;100047.70;100262.02;100482.89;100692.95;100493.67;100707.78;100825.61;101046.21;101262.96;101354.24;101575.72;101789.79;102006.78;101807.45;102025.26;102241.98;102464.03;102565.74;102596.70;102622.27;102684.34;102680.74;102481.71;102370.12;102590.99;102495.11;102409.08;102388.92;102609.98;102831.64;103052.13;103273.71;103454.99;103676.89;103474.76;103275.38;103076.67;102878.24;103096.14;102896.81;102693.98;102713.96;102931.53;102732.83;102533.05;102329.96;102131.39;101924.32;102142.35;102363.12;102468.21;102686.67;102711.33;102509.21;102306.43;102523.38;102741.08;102961.70;103183.59;102981.54;103109.72;103326.77;103278.24;103495.60;103296.53;103194.62;103404.93;103434.20;103655.66;103873.47;103675.06;103473.05;103690.20;103723.88;103525.34;103743.08;103963.75;104185.21;103982.14;104203.51;104274.62;104274.62;104495.88;104717.08;104938.97;105092.84;104889.94;105111.87;105329.34;105342.63;105144.25;104940.90;105158.21;104954.70;104755.30;104555.41;104776.81;104570.54;104367.87;104360.23;104581.13;104802.26;105022.60;105011.11;104840.57;104641.91;104863.64;105084.35;105305.34;105105.94;104907.66;104759.94;104980.44;104780.79;104581.14;104377.98;104179.72;104179.72;103980.38;103899.97;103701.38;103502.31;103302.52;103102.74;102903.33;102703.54;102925.76;102726.04;102526.74;102328.01;102328.01;102124.63;101926.02;101722.69;101524.01;101682.57;101483.74;101281.16;101079.13;101300.42;101101.87;101322.33;101538.99;101760.57;101557.42;101774.73;101991.31;101791.95;102009.47;102230.96;102031.91;101832.78;101914.79;101708.05;101929.83;102151.23;102143.41;102277.96;102349.45;102569.92;102359.39;102553.11;102350.81;102568.71;102354.03;102271.32;102491.83
q35;100000.00;100222.37;100444.32;100662.20;100456.04;100257.15;100475.48;100514.87;100736.76;100955.04;101172.30;101193.64;100988.49;101207.11;101422.23;101643.34;101852.86;101649.69;101450.41;101247.19;101464.63;101266.03;101483.30;101704.82;101504.99;101697.44;101915.47;101960.61;101950.40;102164.49;101965.35;101766.96;101728.57;101529.17;101329.43;101130.11;100930.75;101148.68;101369.72;101471.38;101685.20;101900.22;101816.33;101607.28;101828.70;102043.98;101840.81;101851.78;101649.89;101870.87;101671.54;101886.19;101985.01;102017.59;101814.75;101612.58;101834.63;101880.25;101880.25;101673.73;101890.89;102108.57;102300.77;102098.82;102162.74;101963.65;101763.79;101564.63;101365.68;101166.19;100967.75;101189.33;101408.09;101208.38;101425.78;101226.40;101027.69;100829.26;100626.57;100848.05;100645.44;100865.78;100663.60;100884.39;100752.47;100679.43;100679.43;100894.56;101112.99;101333.76;101549.01;101345.79;101566.05;101364.35;101162.00;100960.23;100757.45;100558.90;100475.85;100274.13;100067.94;99865.50;99661.85;99879.17;100100.37;100317.02;100105.88;99903.52;99704.21;99500.95;99721.40;99937.44;100154.04;99928.33;100148.93;100366.49;100167.90;100389.36;100414.74;100636.11;100697.58;100691.20;100912.46;101133.66;101355.55;101572.38;101369.43;101591.36;101808.85;102026.74;102247.15;102043.89;102261.33;102057.82;101858.43;101658.53;101879.93;102093.90;102311.58;102526.08;102602.82;102567.40;102608.80;102829.61;102629.87;102850.61;103072.34;103086.24;102999.83;103067.93;103073.58;103295.40;103515.90;103316.25;103538.10;103755.87;103829.77;104050.73;104271.71;104071.86;103873.27;103810.40;103695.45;103683.61;103484.21;103284.41;103084.42;102884.70;102685.40;102486.67;102707.74;102926.01;103069.58;102865.83;103086.58;103119.90;102921.08;103138.03;103140.67;103139.76;102941.22;103161.68;102958.64;102759.23;102976.20;102772.66;102745.44;102546.09;102342.25;102142.90;102364.06;102413.74;102209.68;102002.25;102224.03;102445.43;102236.89;102037.85;101838.95;101640.53;101427.74;101614.90;101830.84;102047.80;102107.00;102319.29;102539.80
q36;100000.00;100030.08;100071.39;100122.15;100182.42;99983.54;100202.01;100419.52;100328.09;100314.77;100532.12;100753.16;100967.92;100765.03;100559.28;100360.28;100300.64;100519.19;100319.90;100538.49;100755.93;100976.60;101193.99;101415.51;101415.51;101189.30;100986.58;100787.00;100588.23;100382.74;100604.01;100405.63;100626.69;100743.80;100965.74;101187.21;101408.71;101433.10;101654.13;101872.20;102086.17;102044.91;102265.78;102345.71;102146.43;101939.98;101990.81;102211.41;102253.62;102054.75;101855.42;101649.16;101447.09;101668.57;101886.79;101684.81;101906.85;101936.92;102010.00;101941.80;101739.99;101957.71;101758.68;101556.71;101777.58;101578.48;101378.62;101179.46;100980.52;100781.03;100582.58;100383.15;100601.84;100823.74;100821.17;100711.50;100932.29;101152.77;101370.96;101337.48;101555.56;101775.90;101573.76;101375.06;101175.28;100972.68;101193.32;100987.54;100784.77;100586.07;100379.64;100176.25;99978.03;99776.00;99993.74;99791.52;100009.34;99810.78;100032.67;100029.00;100242.93;100040.55;99836.86;99633.98;99855.18;100071.41;99859.66;99657.28;99878.74;100096.31;100316.76;100268.93;100485.89;100679.34;100899.94;101117.91;101170.59;100971.27;100768.18;100989.55;100791.27;100593.09;100737.34;100958.53;100758.83;100557.17;100775.19;100997.12;101214.67;101432.67;101478.65;101697.16;101914.77;101973.88;102077.65;102188.47;102298.75;102512.88;102730.64;102863.40;102884.66;103105.78;103326.13;103546.94;103768.88;103889.76;103690.20;103491.56;103535.93;103757.48;103977.79;104199.61;104420.11;104301.33;104307.21;104294.49;104514.78;104735.74;104957.23;104757.38;104558.79;104779.98;104580.18;104380.40;104181.00;103981.20;104002.27;103802.55;103603.25;103404.52;103205.54;103423.87;103644.54;103440.92;103242.24;103463.48;103463.48;103680.59;103478.36;103279.21;103080.66;103102.05;103035.50;103022.14;102818.85;102615.37;102412.65;102634.15;102430.36;102651.86;102452.81;102253.68;102049.50;101841.73;102063.51;102284.91;102076.05;102228.35;102029.46;101831.03;102038.74;102227.65;102443.91;102661.21;102444.04;102656.47;102695.64
q37;100000.00;99799.87;100021.82;100240.11;100034.80;100087.73;99885.43;99683.91;99484.20;99702.78;99501.35;99302.42;99097.45;99316.05;99531.04;99332.04;99541.40;99338.02;99559.44;99355.74;99573.06;99374.46;99172.39;99393.91;99615.94;99388.32;99606.49;99406.91;99208.14;99002.99;98803.85;98880.66;99101.73;99230.08;99452.02;99252.70;99474.20;99692.57;99493.64;99711.92;99507.51;99302.10;99103.32;98895.12;99116.54;99332.50;99551.66;99641.53;99721.52;99942.50;100123.53;100155.82;100373.56;100595.04;100813.62;100851.46;100651.62;100453.07;100253.31;100466.26;100263.77;100241.04;100042.02;100258.94;100479.81;100701.02;100923.09;101133.66;101354.72;101354.72;101156.28;101377.86;101380.43;101602.33;101556.20;101356.82;101158.11;100959.68;101177.27;100977.94;100774.83;100995.17;101212.54;101013.84;100814.06;100610.86;100628.86;100842.77;100639.35;100440.65;100233.13;100451.24;100671.50;100469.09;100266.04;100482.73;100279.26;100080.70;99880.99;99678.67;99891.42;99688.63;99906.54;100123.53;100226.35;100442.68;100272.70;100070.32;100230.16;100233.86;100035.45;99833.14;99630.49;99404.07;99624.68;99655.55;99876.22;99676.90;99556.53;99777.90;99998.21;99998.21;100219.47;100020.40;99820.70;99618.74;99836.41;99636.66;99433.79;99651.18;99452.81;99249.08;99046.03;98841.85;98642.45;98864.55;99085.96;99298.58;99515.73;99729.22;99530.41;99751.53;99971.88;99773.15;99573.41;99374.75;99596.49;99397.85;99198.96;99420.51;99558.41;99780.23;100000.73;99966.72;99944.72;100056.80;99858.54;100079.50;100300.99;100523.06;100743.71;100781.50;100781.47;100787.00;100780.40;100796.86;101019.08;101240.99;101041.69;100842.96;100643.99;100862.83;101083.50;100880.27;101101.02;100901.90;101122.81;101340.34;101557.26;101707.19;101775.74;101577.33;101374.83;101175.42;101392.91;101610.63;101408.42;101629.92;101847.98;102069.47;102290.63;102451.28;102669.59;102637.16;102720.81;102942.21;102735.15;102536.11;102757.10;102558.67;102768.30;102543.80;102760.57;102978.37;102822.24;103035.86;102837.40
q38;100000.00;100051.66;99851.91;99649.90;99444.13;99665.11;99883.77;100101.51;100050.47;100269.07;100067.67;99868.74;100083.74;100302.66;100097.36;100091.85;100079.93;100299.11;100256.63;100053.86;100271.85;100492.52;100575.73;100575.73;100797.76;100575.27;100793.89;100839.57;100858.20;100924.20;101145.47;100947.09;100947.09;101168.65;101390.59;101612.06;101833.56;102051.23;101937.90;101918.42;101712.49;101505.64;101558.71;101348.56;101149.28;100941.69;101160.09;101160.09;100957.80;100943.87;100744.54;100958.36;100988.25;100788.92;100585.57;100382.97;100605.02;100406.47;100206.71;100420.31;100217.85;100014.93;100236.06;100452.97;100673.84;100474.75;100696.82;100918.11;101139.17;100939.68;101160.17;101255.09;101321.96;101543.86;101411.27;101375.35;101596.14;101816.62;102034.35;102255.83;102417.66;102219.36;102016.66;101817.96;102039.93;102257.99;102294.55;102508.88;102533.13;102753.90;102968.64;102885.95;103106.20;103039.67;102944.30;103161.34;103185.55;103406.17;103206.46;103423.13;103216.95;103213.24;103009.61;103226.78;103027.71;102825.67;103034.81;102832.48;103053.94;103271.52;103281.60;103288.30;103505.34;103699.31;103500.77;103297.24;103098.65;103320.11;103537.51;103338.28;103558.58;103778.78;103811.91;103612.84;103834.73;104051.29;104122.30;104210.77;104428.02;104645.66;104668.57;104465.05;104262.37;104480.78;104281.38;104503.49;104304.22;104382.94;104600.22;104393.30;104194.49;103995.48;103797.16;103598.43;103681.94;103483.28;103705.01;103506.38;103307.49;103529.04;103749.35;103921.38;103722.93;103944.76;104166.61;104385.41;104187.15;104408.11;104629.60;104429.75;104231.16;104032.09;103832.29;103632.51;103796.26;103945.89;104168.11;104390.02;104611.48;104412.75;104213.78;104010.56;103811.95;104030.73;104251.48;104233.06;104453.97;104251.68;104050.09;104049.42;104270.02;104117.91;103915.53;104137.11;103934.48;103731.64;103788.86;103589.50;103386.44;103187.09;102988.04;102876.12;102672.49;102466.04;102266.44;102067.18;102281.26;102502.43;102502.43;102722.90;102511.81;102349.05;102564.86;102781.67;102564.61;102776.76;102997.27
q39;100000.00;100222.37;100444.32;100242.37;100036.71;99837.82;99635.25;99852.82;100074.72;100293.23;100394.84;100195.91;99991.10;99788.25;99815.62;99616.62;99826.67;99856.85;99657.56;99454.61;99451.58;99252.97;99051.41;99272.93;99494.96;99691.87;99489.44;99711.20;99512.43;99727.03;99948.30;99943.80;99929.63;99799.61;100021.55;99865.47;100086.97;99989.11;99790.18;99588.18;99383.91;99178.51;98979.73;98771.00;98571.72;98365.08;98583.77;98385.24;98602.35;98403.47;98204.14;97996.14;97793.33;97594.01;97390.70;97607.28;97407.44;97208.90;97430.86;97644.98;97688.17;97485.69;97286.67;97283.27;97351.05;97572.26;97794.34;97595.17;97396.23;97196.74;96998.29;97024.83;97243.57;97043.86;97261.35;97061.97;97282.75;97442.22;97660.48;97461.16;97258.69;97479.02;97276.86;97497.66;97719.63;97938.19;98158.83;98152.59;98371.27;98172.57;97966.59;97983.39;98203.65;98421.06;98639.24;98856.79;98899.31;98975.89;99197.78;98996.54;99208.90;99255.49;99473.21;99689.91;99911.10;100127.27;99914.67;99712.05;99933.51;100150.75;100371.21;100587.50;100727.03;100499.52;100485.52;100702.82;100923.49;100724.17;100941.30;100742.07;100962.38;101182.57;101230.17;101031.10;100831.40;100629.07;100425.52;100425.52;100222.33;100018.66;100239.07;100035.01;99831.77;99887.99;100109.54;100331.64;100132.37;100309.85;100106.40;100319.07;100539.97;100761.09;100981.44;100851.58;100820.49;101041.23;101262.96;101483.67;101704.66;101505.26;101306.98;101107.35;100908.90;101130.73;101352.58;101570.93;101791.22;102012.18;101812.84;101696.16;101696.16;101917.35;102139.34;102361.32;102582.88;102804.88;103027.10;103249.01;103470.46;103691.27;103492.30;103711.08;103931.75;104150.33;104150.33;103951.21;103752.39;103969.81;103767.92;103568.77;103370.22;103171.81;103388.79;103189.38;102986.18;102782.60;102579.89;102720.46;102938.10;102738.75;102758.34;102979.61;102953.30;102746.42;102968.20;102768.94;102760.87;102982.04;102783.14;102584.72;102701.66;102892.71;102923.16;102719.52;102924.41;102916.81;103137.32
q40;100000.00;100222.37;100444.32;100661.80;100454.89;100256.01;100474.02;100691.11;100491.40;100363.93;100360.34;100161.41;100375.05;100593.34;100386.83;100607.94;100815.54;100612.08;100412.80;100209.35;100426.60;100228.00;100025.82;100247.34;100265.34;100290.30;100087.42;100309.18;100110.41;99904.68;99705.54;99925.97;100147.04;100368.60;100168.86;99969.54;99770.18;99899.25;99700.32;99497.65;99710.93;99748.60;99969.47;99829.40;100050.82;100265.60;100062.11;100282.71;100330.20;100551.17;100351.84;100251.26;100468.42;100689.91;100907.94;100904.35;101126.40;100927.85;100728.09;100942.56;100740.55;100957.97;100758.95;100556.60;100777.47;100578.38;100378.52;100330.02;100131.08;100352.73;100573.22;100794.80;100591.50;100813.40;101030.53;101252.06;101053.35;100854.92;100858.95;100659.62;100456.78;100469.22;100266.64;100067.94;99868.16;99665.11;99885.74;100100.14;100318.32;100539.09;100753.77;100972.26;100911.68;101128.63;100925.91;101142.94;101360.86;101361.52;101356.56;101573.19;101620.52;101418.25;101636.73;101854.20;101655.12;101453.32;101540.74;101338.77;101139.46;101057.93;100859.52;100657.53;100455.22;100466.64;100687.24;100794.51;101015.18;101017.02;101092.82;101314.19;101115.91;100917.73;101138.99;101193.75;100994.05;101129.36;101347.24;101569.17;101786.59;102004.48;101845.44;102063.71;102281.08;102499.71;102454.47;102676.57;102897.97;102741.75;102539.12;102626.67;102427.86;102228.85;102030.53;101831.80;101632.06;101852.80;101653.24;101454.61;101255.72;101056.32;100858.04;101079.86;101150.19;101372.02;101172.37;101390.84;101192.58;100993.71;101215.20;101015.35;100816.76;100617.69;100417.90;100639.88;100861.44;100661.65;100461.65;100261.93;100483.38;100704.19;100505.22;100723.75;100944.42;101162.81;101383.56;101604.81;101405.99;101402.44;101200.58;101421.87;101642.47;101862.93;102080.32;102157.73;102165.84;102196.33;101994.21;101794.86;102013.00;102234.50;102035.45;102256.71;102426.72;102640.47;102440.87;102241.61;102362.25;102583.42;102384.52;102604.99;102628.05;102822.91;102812.46;103030.53;103030.06;103074.41;103294.92
q41;100000.00;100222.37;100149.88;100367.77;100583.19;100384.31;100181.45;100398.77;100620.67;100649.04;100731.19;100952.23;100978.34;100885.06;100679.15;100900.26;101109.63;100906.55;100707.26;100611.50;100409.44;100210.83;100263.51;100064.15;99864.32;99636.62;99854.56;100076.31;99877.54;100091.43;100312.71;100114.32;100335.39;100135.99;100135.99;100357.46;100158.10;99955.55;100176.58;100394.45;100189.38;100404.33;100625.20;100836.29;100637.01;100852.21;100831.06;101051.66;101268.89;101070.01;101291.49;101506.06;101723.29;101944.77;102162.98;101960.90;102182.94;102403.54;102203.77;102418.35;102216.50;102434.13;102655.26;102854.22;103075.09;103105.99;103146.95;103211.57;103234.63;103234.63;103036.18;102836.76;103055.50;102855.79;102653.79;102875.32;103096.11;103316.59;103113.98;102914.65;102712.08;102932.42;102730.19;102950.98;103172.95;103391.50;103612.14;103406.11;103203.26;103424.03;103417.40;103214.18;103015.96;102814.20;103032.22;102830.44;102627.78;102429.22;102229.51;102027.93;102020.89;101818.68;101615.12;101832.41;102053.61;102270.24;102480.61;102278.29;102499.75;102717.36;102518.95;102316.74;102114.10;102303.00;102104.45;102321.75;102542.42;102343.10;102139.69;101940.46;102160.77;102288.75;102367.63;102367.63;102589.52;102806.23;103024.23;102824.48;102621.93;102839.80;102641.43;102859.83;103077.31;102873.82;103095.37;103317.47;103118.20;103332.00;103549.60;103506.65;103727.55;103948.67;104016.29;104025.35;104003.75;104224.48;104446.22;104666.93;104468.04;104268.64;104431.83;104607.70;104601.73;104823.56;105045.41;105264.48;105484.77;105285.91;105086.57;105308.63;105529.28;105750.47;105972.46;106194.44;106070.10;105964.99;105764.99;105565.27;105365.97;105375.04;105176.07;104972.21;104773.60;104991.72;105026.17;104827.05;104628.22;104425.24;104222.92;104023.77;104244.37;104464.83;104261.71;104483.28;104700.29;104496.79;104713.19;104513.83;104731.34;104531.99;104332.94;104554.21;104570.70;104363.29;104163.70;103964.43;103755.90;103556.85;103357.96;103578.43;103365.91;103135.40;103310.17;103106.03;103308.92;103259.15;103479.66
q42;100000.00;99799.87;99600.12;99648.13;99442.61;99663.59;99882.32;99929.68;99729.97;99948.61;100166.22;100118.87;99914.35;99711.65;99816.74;99617.74;99405.59;99202.67;99122.75;98941.11;99158.91;99379.58;99336.84;99558.36;99358.53;99134.87;98932.62;98733.04;98534.27;98329.79;98130.65;97932.26;97733.30;97533.90;97334.16;97134.84;96935.49;96733.02;96954.05;96751.77;96965.76;96759.76;96560.98;96771.77;96572.49;96365.25;96583.74;96385.20;96442.51;96663.49;96884.96;96932.34;97149.77;97254.23;97315.19;97465.82;97687.87;97908.46;97708.70;97502.30;97300.59;97366.71;97167.68;96965.76;96766.97;96988.18;96888.73;96689.57;96910.63;97132.29;97352.78;97574.36;97653.22;97875.12;97963.84;98058.53;97859.82;97879.64;98098.03;97898.70;98117.06;98026.53;98244.73;98465.53;98496.64;98522.71;98743.35;98537.92;98755.50;98976.27;98987.81;99205.61;99425.86;99642.32;99439.15;99402.80;99620.14;99775.71;99997.60;100213.75;100372.80;100589.48;100585.33;100382.18;100379.34;100318.50;100106.40;100322.81;100544.27;100761.63;100563.22;100360.77;100157.96;100349.15;100150.60;99946.91;100167.58;100184.23;100401.38;100202.15;100422.45;100642.65;100443.51;100612.60;100834.49;101050.57;101267.90;101489.83;101512.91;101730.13;101950.54;102168.33;102385.21;102181.15;101981.76;101993.24;101793.97;101586.74;101383.51;101414.49;101635.39;101856.52;102076.86;101878.13;101678.39;101614.62;101415.06;101216.43;101437.41;101238.01;101458.32;101680.14;101883.43;102105.26;102327.11;102545.76;102347.50;102148.64;101949.30;101749.45;101550.86;101550.86;101351.06;101151.28;101372.84;101173.04;101395.26;101617.17;101838.63;102059.44;101860.46;101870.82;102091.49;102309.85;102530.60;102542.44;102343.61;102561.03;102359.12;102159.97;101961.42;101763.01;101560.24;101781.81;101999.00;101795.65;102012.19;102233.69;102030.17;102251.67;102472.83;102694.09;102490.43;102482.59;102704.37;102925.77;103139.97;103361.14;103582.13;103802.60;104011.69;103785.58;103583.07;103800.64;104006.08;103798.83;103600.37
q43;100000.00;100068.97;100113.37;100172.77;100389.36;100492.30;100711.25;100716.29;100938.19;101157.06;101374.91;101595.95;101809.33;101605.75;101819.85;102040.96;101826.32;102033.27;101833.99;102052.41;101849.99;101651.39;101449.11;101670.63;101470.80;101241.98;101459.80;101260.22;101481.08;101694.60;101495.46;101297.08;101518.14;101739.70;101961.64;101762.32;101562.96;101780.79;102001.82;101799.25;101593.75;101386.96;101607.82;101817.38;101618.10;101410.48;101477.66;101698.26;101915.15;102136.13;102132.74;101925.69;102142.65;102364.13;102581.95;102758.06;102779.67;103000.27;102800.50;102593.62;102810.55;103027.98;103249.11;103466.54;103687.41;103908.62;104130.69;103931.53;103732.58;103954.24;103954.24;103754.81;103551.84;103352.13;103149.77;102950.39;102751.68;102553.25;102350.30;102350.30;102147.09;101948.79;102166.27;102387.06;102609.03;102406.01;102471.56;102686.12;102904.32;102705.62;102498.57;102294.97;102515.23;102312.98;102530.40;102328.05;102124.95;102345.57;102567.46;102365.64;102579.45;102377.13;102595.53;102812.89;103034.08;103250.81;103461.33;103259.25;103480.71;103698.50;103918.96;104135.76;103933.43;103709.89;103511.35;103308.21;103109.61;102910.29;103127.97;103349.35;103569.65;103726.90;103948.16;104169.35;104224.47;104022.82;103819.89;103811.09;104028.54;103825.59;103964.91;103761.54;103978.89;103775.31;103575.91;103376.01;103597.42;103391.07;103608.55;103469.58;103690.48;103911.60;103859.29;104080.10;104302.04;104143.65;103986.51;103787.87;103588.98;103695.13;103811.52;103611.88;103413.43;103213.78;103213.78;103010.64;102921.05;102722.19;102522.84;102744.91;102965.56;102766.49;102988.48;103210.46;103432.02;103654.02;103876.24;103676.52;103477.22;103278.49;103499.56;103296.14;103097.53;103315.92;103117.24;103338.49;103139.67;102936.48;102734.44;102955.73;103176.33;102977.92;102774.84;102996.41;103213.54;103010.14;103226.84;103027.48;103245.39;103245.39;103046.34;103066.29;103284.56;103365.97;103166.37;102967.10;102759.85;102981.02;103202.01;103422.48;103632.42;103826.56;103624.28;103420.95;103627.67;103841.67;103907.04
q44;100000.00;100078.74;100160.89;99959.08;99753.63;99974.61;99772.21;99990.01;99790.30;99588.01;99805.65;99606.72;99402.16;99621.10;99836.89;100058.00;100268.78;100488.04;100709.46;100703.68;100502.11;100530.93;100590.41;100391.04;100191.21;100380.49;100598.04;100398.46;100619.32;100832.36;101053.64;101274.07;101185.40;101189.80;100990.06;101141.01;101362.51;101502.96;101304.03;101521.71;101315.93;101348.95;101569.82;101779.83;102001.25;102215.77;102012.15;102043.85;102080.15;101881.28;101681.95;101474.66;101691.50;101492.17;101288.77;101505.21;101305.37;101525.97;101659.87;101452.10;101668.63;101885.73;102106.87;102089.35;102310.21;102310.21;102532.29;102753.58;102974.64;103196.29;103416.78;103602.00;103607.38;103407.68;103624.61;103790.13;103834.43;103873.60;104091.40;104312.88;104530.70;104751.03;104548.60;104349.90;104296.94;104293.54;104514.18;104418.50;104636.77;104857.55;104963.69;104760.30;104562.08;104360.10;104157.38;104153.74;103950.57;103959.78;104181.67;103979.77;103850.46;104067.16;104285.31;104082.49;103883.41;103879.74;103668.55;103466.32;103267.01;103063.94;103284.39;103500.93;103717.82;103910.15;104130.76;104348.48;104569.15;104520.74;104317.45;104538.82;104340.54;104142.36;104363.62;104484.72;104706.61;104923.22;105141.04;104941.29;104738.54;104535.28;104755.69;104828.10;104625.57;104421.94;104222.54;104022.64;104244.05;104037.67;104146.76;104360.67;104581.57;104770.39;104572.07;104792.88;105014.82;105060.15;105102.93;105013.96;105234.94;105456.49;105676.80;105898.62;105700.17;105500.53;105300.87;105097.62;104899.36;105120.32;105341.81;105563.88;105784.53;106005.72;106227.71;106449.69;106388.31;106337.72;106317.39;106231.46;106093.89;105970.49;106191.56;106410.57;106211.97;106008.94;106229.69;106030.57;106251.48;106049.31;105847.82;105648.66;105450.11;105251.70;105049.24;104849.83;104772.65;104569.67;104367.41;104168.05;103964.54;104186.03;104407.19;104628.46;104787.29;105000.43;104800.84;104601.57;104393.43;104194.39;104415.38;104216.95;104424.87;104195.68;104412.05;104208.31;104323.89;104364.18;104165.72
q45;100000.00;100222.37;100022.61;100094.67;100310.22;100362.57;100159.96;100033.74;100033.74;99831.15;100048.49;100011.74;100226.32;100445.09;100239.49;100460.60;100669.66;100466.43;100267.14;100063.70;100280.94;100501.61;100718.82;100940.34;101162.38;100936.30;100733.66;100955.42;100968.79;100876.60;101097.87;101318.30;101119.34;101340.90;101141.16;101362.63;101356.11;101574.24;101795.27;101593.05;101806.99;102022.03;102009.58;101964.97;102019.54;101813.02;101609.85;101830.45;102047.67;102075.21;101875.88;101669.51;101886.84;101950.06;101747.20;101964.41;102129.27;102335.92;102530.31;102324.02;102418.47;102216.35;102017.32;102014.13;101815.34;101616.25;101416.39;101637.68;101438.73;101660.39;101880.88;101681.45;101478.61;101700.51;101917.92;101718.54;101939.32;102159.81;102153.62;101954.29;101751.74;101972.08;102190.01;102410.80;102632.77;102851.31;102652.74;102446.81;102559.42;102360.72;102154.58;101951.36;101753.14;101667.27;101885.15;101683.11;101480.12;101700.74;101501.03;101717.59;101931.30;102148.44;101944.92;101742.22;101543.15;101341.20;101128.24;100925.81;100726.50;100523.22;100324.81;100122.33;100339.03;100531.57;100752.18;100969.93;101190.60;101412.06;101454.00;101675.37;101477.09;101278.91;101500.17;101721.37;101755.28;101553.63;101771.64;101571.89;101369.43;101587.33;101807.74;102026.21;102243.78;102040.41;101841.01;102063.11;102116.59;102211.46;102218.80;102433.39;102426.08;102471.00;102535.04;102755.85;102977.79;103198.53;103420.26;103221.63;103022.74;103046.64;103111.99;102912.36;103132.86;103354.69;103354.69;103572.73;103574.22;103795.18;103975.30;104197.36;104418.01;104639.20;104850.41;105072.39;104872.98;104673.19;104473.19;104273.47;104074.17;103875.44;104096.51;104132.22;104126.10;104344.23;104145.55;104366.80;104167.98;104385.06;104601.47;104402.32;104622.92;104424.51;104221.41;104022.00;104238.97;104456.19;104482.48;104283.12;104079.34;103879.99;104101.15;103902.02;104119.63;103912.22;103712.63;103513.36;103304.52;103525.69;103746.68;103967.15;104174.35;104363.00;104579.14;104447.10;104651.01;104442.84;104465.49
