monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206;b207;b208;b209;b210;b211;b212;b213;b214;b215;b216;b217;b218
q12;100000.00;99801.39;99600.23;99400.80;99504.90;99305.41;99105.91;99191.71;98986.36;98782.34;99227.93;99031.01;98828.54;99266.89;99064.49;98861.83;98650.00;99094.66;98895.37;99467.77;99262.55;99605.68;99405.97;99195.44;98998.94;99039.43;98829.13;98624.99;99066.28;99383.82;99182.21;99333.53;99131.77;98929.15;98730.68;99133.21;99300.87;99283.17;99079.70;99236.79;99036.96;98840.33;98840.47;99279.45;99419.03;99224.81;99028.12;98818.41;98618.44;98411.70;98217.11;98024.57;98077.34;98324.90;98521.66;98315.79;98119.56;98690.85;98494.63;98294.86;98103.12;97903.79;97704.21;98153.11;98309.71;98509.65;98952.83;98745.56;98547.36;98348.26;98156.35;98335.14;98136.40;98517.38;98905.54;98707.38;98507.81;98308.90;98109.12;97913.41;97841.90;97643.38;97443.40;97882.10;98458.58;98259.55;98059.91;98186.81;97987.44;97987.44;98426.37;98226.46;98014.09;98218.80;98381.39;98179.36;97983.53;97780.32;97573.54;98012.79;98573.33;98359.01;98454.39;98828.85;99085.65;98886.23;98690.43;98478.57;98917.92;98712.46;99154.54;99667.81;99691.05;100108.06;100181.32;100057.98;99858.71;99741.12;99803.13;99603.58;99403.98;99974.65;99781.93;99562.78;99363.49;99806.39;99600.47;99604.17;100178.80;100621.05;100425.89;101003.79;101574.92;101731.82;101531.98;101332.46;101390.11;101372.30;101167.24;101167.24;100968.48;100759.54;100560.09;100347.39;100137.87;100716.47;101030.33;100841.64;100643.31;100443.71;100602.96;100766.62;100567.11;100779.41;100788.55;100589.13;100390.89;100534.34;100615.39;100706.54;100506.62;100945.73;101130.32;101569.50;102008.65;101890.94;102463.85;102265.16;102065.73;101866.13;102305.58;102105.84;101906.05;101706.47;101509.75;101308.04;101498.30;101546.39;101535.00;101335.14;101911.48;101712.41;102134.94;101938.12;102085.26;101886.22;101687.11;101723.49;101527.15;101866.62;101670.11;101470.49;101271.83;101709.71;101507.10;101309.20;101112.51;100909.72;100906.55;100707.33;100511.05;100311.20;100106.48;99897.07;99697.57;99498.79;99724.42;99737.71;99544.26;99345.76;99553.07;99357.38;99161.50;99104.89;98891.97;98679.42;98480.52;98923.78;98725.27
q13;100000.00;100575.98;100766.83;100567.40;100584.82;100385.33;100185.83;100759.45;100947.55;101030.44;101162.98;101605.78;102112.17;101912.92;102347.94;102782.62;102907.54;102800.13;103238.55;103233.29;103027.72;103473.25;103273.54;103603.45;103407.33;103201.60;103129.05;102924.01;102727.93;102502.50;102300.35;102320.38;102118.07;101914.85;101716.38;102288.01;102089.46;101890.58;102017.49;102597.13;102397.30;102201.39;102204.22;102004.68;102350.06;102157.15;102265.74;102191.69;101991.72;101783.12;101589.76;102036.25;101830.42;102251.56;102294.35;102307.14;102110.43;102146.63;101949.93;102045.26;101852.70;101906.04;101971.55;101932.83;101723.98;101895.99;101699.43;101493.12;101294.92;101434.43;101241.83;101036.05;100837.31;100637.67;100837.48;100639.32;100439.75;100240.84;100680.36;100858.64;100658.78;100460.26;100260.28;100060.87;100637.35;101214.53;101014.89;101076.42;100877.05;100677.55;100478.04;100917.86;100969.81;100902.51;100699.95;100498.05;100302.10;100099.09;100217.28;100017.61;99985.30;99907.01;100062.98;100505.05;100305.17;100743.88;100547.81;100615.43;100415.73;100523.53;100327.39;100124.42;100036.51;100375.17;100458.12;100323.00;100761.38;100553.26;100626.29;101065.30;100865.70;100660.25;100467.32;100739.49;100771.64;100575.10;100369.89;100811.93;100613.78;101055.56;101496.56;101297.28;101095.86;100897.50;100697.66;100498.14;100298.39;100868.46;100930.40;101249.09;101238.74;101229.27;101196.09;101128.21;100920.21;101260.94;101297.19;101745.56;101547.23;101430.84;101232.21;101030.05;100830.54;100632.27;100426.08;100226.66;100486.24;100286.58;100726.56;100523.65;100963.45;100763.86;100557.96;100997.13;100797.51;101370.45;101163.90;100965.21;100765.78;100566.18;100366.43;100166.68;99966.89;100405.98;100209.75;100782.90;101359.66;101161.25;101348.96;101149.11;100950.37;100751.30;100870.07;100905.70;101277.97;101078.93;101516.97;101527.53;101679.26;101477.98;101281.55;101081.93;101245.78;101046.74;100844.13;100646.23;100449.65;100360.09;100158.36;99959.14;99962.36;99762.51;99557.90;99781.44;99581.94;99383.17;99173.49;99186.94;98993.59;99158.66;99210.02;99014.13;98818.10;98866.70;98769.71;98803.91;98702.79;99146.93;98948.42
q14;100000.00;99801.39;100130.32;99930.89;99925.71;99726.22;100165.12;99963.55;99758.20;100329.09;100774.08;100576.94;100374.80;100813.15;100611.18;100863.77;100653.07;100459.06;100259.77;100832.59;101161.58;101456.60;101256.89;101230.41;101033.83;100829.20;100618.87;100414.68;100218.21;100774.22;100755.92;101333.65;101131.85;101135.51;101176.39;101102.14;100903.59;100704.71;100501.02;100586.53;101026.14;100829.57;100625.01;100425.47;100221.12;100027.46;99831.09;99620.04;100059.97;99851.77;99658.17;99464.35;99258.87;99314.50;99114.70;98909.98;99048.61;99620.86;99424.82;99864.31;99672.67;99473.34;99273.75;99074.56;98865.01;99430.18;99233.72;99027.21;98829.01;99267.05;99712.00;99506.29;100082.64;99883.00;100451.62;100253.46;100053.89;99854.98;99655.20;99458.96;99259.10;99060.57;99060.57;99499.27;99300.49;99877.67;99678.03;99785.28;99585.91;99386.41;99186.90;98986.99;98776.89;98578.56;98376.33;98949.40;98752.92;98750.20;99044.77;98845.10;98896.95;99059.58;99248.06;99302.97;99103.09;99541.80;99984.14;100101.55;100292.34;100296.02;100100.54;99896.83;99894.36;99694.47;99487.13;99291.03;99091.76;99496.81;99611.53;100050.54;99850.95;100079.00;100525.07;101080.33;101614.36;101492.31;101285.72;101090.23;100892.08;100696.57;100501.45;100302.17;100311.53;100113.17;99913.33;99713.81;99514.06;99307.74;99102.15;99540.07;99341.32;99176.60;98977.15;98763.25;99242.19;99820.79;100380.98;100193.35;100409.22;100297.84;100264.38;100522.05;100639.77;100441.50;100601.15;100401.73;100203.49;100003.83;99803.84;99600.74;99561.30;99501.64;99495.00;99451.24;99251.62;99049.69;98843.83;98923.49;98905.33;99484.16;99284.41;99667.20;100038.73;99839.15;99642.50;99822.79;99623.91;99425.50;99214.57;99014.71;98815.97;99253.91;99049.32;99491.90;99289.40;99090.36;98891.25;98693.23;99135.12;99287.54;99729.65;99530.03;100106.13;100106.13;99902.94;99705.04;99509.02;99631.84;100203.98;100781.70;100585.76;100385.91;100475.85;100265.71;100066.21;99867.44;99821.47;99622.58;99430.12;99231.61;99029.65;99471.21;99275.72;99185.29;99367.69;99524.03;99325.13;99129.01;99135.81
q15;100000.00;100000.00;99799.00;99599.57;99601.69;99539.90;99978.80;99777.31;100351.87;100797.96;100603.28;100406.08;100723.68;100524.43;100322.61;100120.35;99909.71;99715.71;100154.13;99952.95;99748.42;99548.86;99349.15;99914.91;99718.31;99675.89;99465.66;99560.61;99364.05;99142.56;98940.99;98924.31;98722.49;98519.81;98321.34;98120.30;97921.75;98273.52;98069.39;97869.51;97669.68;97473.44;97268.29;97068.75;96864.16;96670.71;96474.55;97041.13;97481.06;97271.78;97718.10;98164.49;97958.74;97755.69;97555.89;98126.00;97929.30;97723.43;98166.25;97966.48;97773.86;97727.45;97527.87;98105.52;98217.39;98005.77;97809.06;97603.03;98177.82;97978.72;97785.50;97920.83;98075.37;98138.03;97934.08;98149.43;98306.66;98306.66;98106.88;98547.76;98347.90;98149.38;97949.40;97749.99;97898.73;97947.43;97747.79;97546.10;97984.71;97785.21;97585.70;97385.79;97452.19;97253.86;97441.41;97384.25;97187.67;97199.55;96994.47;97433.72;97424.21;97556.69;97993.34;98058.63;97858.76;97659.34;98101.44;98569.38;98369.68;98560.59;98364.90;98161.42;97950.67;98530.35;98507.86;98311.65;98112.38;98342.10;98139.31;97939.76;97740.16;97533.72;97341.83;97897.67;97698.38;97502.44;97295.88;97100.34;97101.65;96906.10;96711.04;96511.76;96309.55;96884.80;96684.96;96485.44;96649.34;96442.81;97010.31;96811.26;96896.88;96975.86;97201.93;97336.78;97437.48;97237.96;97024.49;96836.46;97411.61;97847.83;97883.10;97887.83;97688.32;97490.05;97418.63;97698.95;97755.51;97827.70;97627.71;97522.22;97322.30;97122.71;97316.27;97755.45;97555.83;97353.98;97148.11;96949.42;97055.10;97033.50;97472.96;97273.21;97073.42;97512.51;97954.83;97752.93;97762.38;97563.97;97351.60;97151.75;97237.46;97038.39;97607.07;97410.58;97416.85;97461.16;97262.05;97319.12;97123.03;96921.59;96725.41;97164.55;96965.89;97403.77;97393.02;97195.12;96998.88;96795.60;97367.72;97945.43;97749.56;97549.71;97655.10;97968.66;98131.63;98363.22;98492.91;98294.03;98101.26;98554.90;98992.32;99021.66;98826.04;98841.51;98627.43;99188.12;98989.22;99432.39;99233.87
q16;100000.00;100437.75;100792.24;100783.08;100822.22;100733.10;100533.60;100331.72;100125.82;99921.24;99727.52;99530.83;99328.28;99766.63;99564.21;99361.33;99927.53;99734.65;100173.07;99971.36;100542.26;100611.07;100694.54;100681.79;100485.63;100584.93;100373.16;100943.27;100747.05;101300.89;101099.03;100899.81;100697.77;100741.47;100748.82;101320.90;101703.96;101937.63;102023.92;101824.04;101624.21;101427.87;101222.85;101023.31;100818.59;101262.90;101704.19;101492.29;101932.23;101723.35;102169.30;101975.85;102547.27;103123.41;103141.71;103278.13;103081.33;102875.57;102678.98;103118.47;103562.92;103363.59;103164.01;102964.82;103532.49;103587.97;103391.51;103622.49;103636.08;103636.08;103443.35;103237.68;103447.22;103591.11;103743.37;103924.65;103949.42;103961.45;103761.67;103747.58;103547.72;103349.20;103149.22;102949.81;102751.03;102552.01;102352.37;102206.81;102478.94;102279.44;102718.37;102518.46;102585.13;102649.18;102446.87;102245.31;102686.76;102484.05;102535.33;102335.66;102898.71;103085.79;103138.79;102933.65;102933.65;102734.23;102537.94;102327.73;102128.03;101923.46;101727.19;101524.28;102093.83;102392.08;102384.03;102187.19;101987.93;101780.17;101778.91;101579.36;101379.76;101174.56;101619.25;101619.79;101420.50;101224.05;101018.44;101460.62;101262.47;101066.66;100871.27;100671.99;100470.25;100579.97;100380.13;100180.61;99980.86;99775.29;99570.01;99370.96;99172.21;99735.08;100313.50;100298.96;100089.04;100224.61;100011.49;99822.74;99818.72;99619.12;100195.14;100368.81;100375.17;100176.90;99971.31;99771.89;100346.77;100147.11;99947.12;99744.46;99544.54;99344.95;99452.68;99253.06;99053.44;98851.80;98646.52;99222.73;99508.85;99730.66;99530.91;99565.52;99526.74;99965.83;100407.72;100206.25;100536.53;100677.48;100467.72;100525.61;100548.57;100436.85;100741.62;100544.61;100716.04;100517.00;100317.89;100277.71;100081.14;99880.17;99683.49;99601.27;99606.37;99407.33;99205.00;99007.10;99451.03;99247.18;99818.81;100062.97;99867.54;99667.69;99590.66;99378.68;99373.67;99438.06;99334.75;99135.86;98944.10;99297.72;99724.60;99529.55;99334.42;99099.64;99469.91;99541.78;99342.88;99786.61;99588.10
q17;100000.00;99801.39;99600.43;100039.18;99834.14;99974.52;99775.02;99990.67;99967.41;99763.58;99569.02;99371.85;99513.02;99951.37;100249.79;100433.83;100223.57;100029.33;100029.33;100088.90;99884.48;99684.92;100124.26;99914.57;99718.06;100023.85;99983.84;100089.48;99892.95;99921.42;100170.76;99971.54;99769.83;99567.25;99368.78;99167.84;99115.96;98917.08;98713.10;98513.22;98952.84;99393.85;99788.37;99588.83;99384.16;99190.79;98994.48;98783.27;98583.30;98374.95;98181.44;97988.54;97782.20;98278.73;98078.93;97873.79;98316.92;98888.84;99331.75;99771.24;99578.58;99379.25;99179.67;99757.33;99943.23;100041.85;99845.19;99639.06;100213.84;100014.74;99821.59;99616.35;100077.02;100655.99;100984.75;100786.59;100587.02;100388.11;100188.33;99992.00;99792.14;99593.62;99546.76;99347.35;99288.81;99247.69;99048.05;99355.21;99155.84;98956.34;98756.83;99196.64;99529.72;99633.33;99595.43;99900.68;99704.13;99701.48;99899.06;99699.39;99490.37;99559.18;99585.89;99379.01;99379.01;99179.59;98984.01;98986.93;98787.23;98919.56;98879.35;99313.35;99102.63;99086.95;99099.15;98959.37;99012.63;99001.27;99225.92;99664.93;99465.33;99599.97;99408.07;99186.46;99224.30;99227.92;99021.43;99464.03;99265.88;99070.32;98875.17;98675.89;98473.85;98275.49;98715.13;98515.61;99094.87;99663.50;100145.87;100583.79;101160.17;101634.71;101733.42;101838.33;101753.66;101867.31;101978.67;102428.80;103003.95;103051.93;103088.70;103661.63;104083.67;104114.59;104129.97;103930.55;103732.31;103637.13;104077.11;103874.20;103674.28;103474.69;103428.40;103228.78;103029.16;102827.32;102621.70;102423.01;102423.01;102223.41;102023.66;101823.92;101624.13;101424.55;101866.94;101977.55;101778.67;101580.26;101368.28;101168.43;100969.69;100770.62;100565.50;101008.43;101144.72;100945.68;100746.57;101320.83;101124.85;101218.19;101022.02;100822.40;100623.74;100424.70;100221.83;100023.93;99827.61;99890.26;99688.22;99489.00;99293.09;99093.24;99085.80;98875.15;99453.70;99780.69;99914.05;100070.28;99877.40;99678.89;99838.15;99958.27;99762.66;99718.33;99504.21;99291.32;99728.89;99532.72;99836.67
q18;100000.00;99801.39;99600.36;100039.12;99833.94;99634.45;99434.94;99233.25;99489.42;99285.30;99730.69;99533.66;99331.42;99769.77;99567.58;99364.98;99152.86;99597.69;99398.40;99196.83;98991.59;99570.32;99370.61;99159.71;99162.61;99496.20;100063.13;99859.00;99662.47;99839.53;100113.87;99914.65;99911.97;99709.37;99931.30;99730.41;99531.86;99332.98;99437.54;99746.18;99546.35;99349.74;99145.30;98945.76;99001.64;98807.46;98671.96;98703.22;98804.82;98947.57;98753.03;98558.23;98353.73;98151.37;97951.57;97745.55;97749.31;98048.62;98492.03;98931.52;98740.06;98740.06;98816.00;98871.93;98661.86;98447.67;98251.61;98482.41;98284.21;98722.25;98530.44;98809.08;98610.34;98610.34;98405.04;98408.04;98402.01;98854.77;98654.99;98459.27;98853.43;99380.01;99180.03;98980.63;98781.85;98582.82;98383.18;98180.81;97981.44;98420.34;98859.27;98659.36;99221.47;99023.14;98820.35;98618.36;98422.53;98219.41;98012.85;97813.18;97600.75;97386.52;97184.50;97435.46;97235.59;97036.17;96840.46;97060.85;96861.15;96967.78;96771.91;96785.14;96574.90;97087.13;97449.76;97253.40;97054.13;97447.67;97245.18;97684.19;97759.06;97758.29;97565.74;98123.74;97924.45;97728.10;98015.93;98458.23;98260.08;98702.23;98506.92;98307.64;98105.73;97907.37;97707.53;97508.01;97308.26;97101.78;97669.77;97470.72;97470.66;97608.80;97409.35;97197.24;96988.19;96788.68;97349.73;97799.37;97751.15;97902.24;98138.68;98292.97;98298.22;98099.95;97893.96;98053.60;97855.36;98330.41;98130.42;98355.34;98155.42;98594.53;98690.67;98491.05;98930.20;99054.82;98849.16;98650.47;99228.82;99807.65;99607.90;99707.30;99737.14;100176.23;100618.31;100416.65;100217.77;100019.36;99808.73;99791.57;99592.83;99393.76;99424.90;99298.95;99873.94;100311.84;100749.87;101324.12;101127.86;101699.68;101503.26;101303.64;101432.74;101233.70;101559.82;101598.94;101687.72;101484.97;101283.32;101084.10;100887.80;100687.95;100483.33;100473.69;100621.14;100422.37;100212.48;100789.25;100596.12;100397.62;100552.73;100799.96;100604.12;100375.63;100162.37;99950.47;100388.04;100191.78;99993.26
q19;100000.00;99801.39;99600.44;100039.20;100613.98;100414.49;100853.39;100651.94;100446.94;100309.47;100114.90;99917.71;100103.62;99904.37;99702.52;99538.66;99328.35;99772.26;100210.68;100009.61;99805.35;99605.79;99406.08;99196.09;99637.53;99432.27;99221.03;99016.55;98820.20;98595.71;98393.48;98194.26;97992.10;97789.02;97590.55;98162.33;98738.12;98799.20;98594.88;98395.00;98195.17;97998.89;98301.04;98101.50;98259.93;98066.10;97869.66;97659.05;97459.08;97251.61;97057.49;96863.15;97157.19;96954.64;97104.81;96900.53;96703.45;96498.24;96301.29;96101.52;95908.20;96056.88;96018.13;96210.01;96002.37;96024.36;96466.72;96261.10;96209.15;96010.05;96454.05;96249.30;96301.70;96339.39;96327.95;96129.79;95930.22;95731.31;96170.83;96612.64;96412.78;96493.16;96293.18;96093.78;95895.00;95695.97;95496.33;96070.04;95870.67;95671.17;95471.66;95271.76;95058.79;95547.90;96007.63;96550.08;96354.31;96151.15;96279.71;96718.96;97279.62;97735.78;97738.55;97731.52;98171.26;98185.17;98627.15;99010.01;98810.31;98604.70;98408.91;98205.53;98411.98;98492.72;98285.74;98728.81;98529.55;98319.52;98116.55;98555.56;98994.69;98788.13;98596.38;98671.37;98885.79;99106.90;99371.21;99175.56;98977.41;98781.77;98586.53;98916.95;99002.89;99022.98;98823.14;98623.62;98665.68;98719.83;98514.84;98623.87;98425.11;98546.56;99124.97;99686.45;99477.89;99278.37;99066.06;98877.40;98679.07;98479.47;98280.84;98078.49;97878.98;97680.71;98251.66;98829.99;99404.88;99983.88;99783.89;99873.41;99673.49;99473.90;99267.89;99707.06;99507.44;99465.56;99259.40;99835.61;100130.90;100452.33;100252.58;100052.83;100410.70;100211.11;100014.58;100323.76;100124.88;100079.88;100230.86;100031.01;99832.27;99832.27;99627.73;100070.28;100142.07;99943.03;99743.92;99773.48;99577.38;99724.46;99771.53;99762.37;99563.71;99364.67;99161.92;98964.02;99407.14;99204.12;99398.59;99199.38;99003.21;99442.88;99237.84;99806.64;99876.98;99898.97;99689.01;99544.25;99990.80;100048.19;99846.59;99650.97;99455.17;99700.71;99487.54;99566.47;99367.57;99810.72;100201.42
q20;100000.00;99801.39;99600.29;99633.28;99427.77;99228.28;99028.78;98826.97;99400.39;99970.38;99776.38;100219.02;100016.46;99817.21;99615.01;99412.41;99200.87;99007.25;98807.96;98606.58;98583.12;98637.48;98437.77;98228.00;98031.43;97826.80;97952.27;97748.26;97754.28;97532.95;97791.24;97734.57;97532.91;97673.05;97786.43;97876.54;97872.74;97872.74;98187.90;98149.01;98149.01;97952.32;98003.12;97803.58;97599.78;97405.41;97847.21;97879.01;98318.94;98368.13;98175.54;97982.65;98179.01;98246.83;98111.43;97905.83;98349.05;98842.78;98646.51;98446.74;98254.81;98055.48;98270.13;98446.16;98236.29;98501.93;98305.79;98509.49;98612.58;98413.48;98221.46;98177.10;97978.36;97778.72;97573.62;98030.74;98609.48;99186.31;98986.53;98790.75;98590.89;98632.09;98432.11;98870.81;98672.03;98729.16;98529.52;98733.92;98534.55;98335.05;98135.54;97935.63;97813.35;97615.02;97412.06;97209.88;97014.19;96810.99;96604.16;96404.50;96472.91;96358.47;96156.71;95950.62;95750.74;96189.45;95993.67;96005.42;95961.17;96074.04;95977.11;95774.02;95647.90;95707.69;95646.55;95449.99;95250.72;95403.26;95640.41;95440.86;95879.99;95674.37;96119.67;95899.68;95700.39;96143.47;96712.74;96517.13;97091.76;97063.20;96867.73;96668.45;96466.73;96268.37;96708.01;97146.94;97166.02;97120.07;96914.69;96715.64;97292.02;97082.62;97439.72;97729.44;98016.62;97817.11;97604.54;97415.82;97217.49;97017.89;97208.52;97245.00;97045.49;96847.22;97071.76;96872.34;96674.10;96474.44;96274.45;96361.36;96161.44;95961.84;96280.79;96081.17;96520.32;96474.07;96268.46;96069.77;96648.12;97226.95;97027.20;97606.45;98007.92;97808.34;97611.54;97841.45;97979.54;98171.05;97960.71;98218.12;98272.25;98073.18;97869.23;98311.50;98109.24;97910.20;98348.24;98257.07;98060.71;97859.57;98301.29;98740.44;98541.78;98342.74;98140.16;97942.26;98385.26;98499.71;98297.89;98651.00;99093.12;98893.27;98688.59;98555.51;99134.05;99300.00;99279.77;99459.11;99265.69;99067.18;99434.17;99875.30;100316.84;100088.56;99874.64;99661.04;100098.61;100542.01;100343.49
q21;100000.00;99801.39;99600.43;99401.00;99195.98;98996.49;98796.99;99026.11;99314.26;99281.07;99726.05;100168.25;100288.71;100089.46;100345.70;100205.81;100662.33;100468.13;100906.55;100705.48;100501.22;100301.66;100101.95;100045.29;100486.71;100281.48;100070.22;99865.75;100307.22;100082.80;100656.41;100457.19;100255.01;100051.99;99853.52;100425.29;100226.74;100275.35;100269.67;100567.40;100367.57;100171.28;99966.17;99766.63;99925.65;99731.83;99535.39;99324.65;99124.68;98917.20;98723.10;98528.78;98864.35;98661.80;98857.16;98652.86;98455.79;98450.12;98253.18;98053.41;97860.11;98076.30;98107.69;98058.28;97850.66;97894.49;98336.86;98131.24;98074.30;97875.20;97681.59;97831.49;97862.93;97924.29;97962.73;97764.57;97565.00;97366.09;97805.61;98247.42;98047.56;98080.41;97880.43;97681.03;97676.64;97477.61;97277.97;97851.67;97652.30;97452.80;97253.29;97053.39;96920.16;97386.69;97908.56;98275.53;98079.79;97876.63;98112.76;97913.09;98473.83;98905.61;98995.57;98789.26;98589.38;98389.96;98194.30;98591.59;98391.89;98186.32;97990.54;97787.16;97850.18;97650.29;97564.44;97368.20;97806.58;97596.64;98070.42;97982.92;98422.05;98215.48;98023.81;98091.76;98323.79;98567.35;98832.66;98637.02;98438.87;98881.10;98685.86;99079.44;99411.11;99467.68;99267.84;99068.32;99102.16;99133.85;98928.84;99160.37;98961.62;99183.53;99761.94;100323.35;100114.78;99915.27;99702.94;99514.30;99315.97;99116.37;98917.74;98715.44;98515.92;98317.65;98111.04;98689.37;99264.26;99843.26;99643.26;100127.81;99927.89;99728.30;99522.29;99961.46;99761.84;99690.74;99484.68;100060.89;100639.24;100902.83;100703.08;100503.33;100803.98;101243.07;101046.54;101356.68;101419.36;101364.15;101343.92;101552.17;101353.43;101481.73;101277.20;101080.55;101253.30;101054.26;100855.15;100955.05;100758.93;101120.87;100924.59;100724.97;100824.35;100625.31;100678.07;100480.17;100283.67;100080.66;100195.08;100052.34;99856.17;100295.84;100090.87;100049.86;100338.44;100352.74;100142.80;99943.91;100390.47;100421.40;100429.03;100870.36;100674.58;100964.60;100751.43;100539.12;100976.69;100780.41;100581.89
q22;100000.00;100062.20;99861.42;99661.99;99837.05;99637.56;99438.05;99499.60;99480.97;99781.20;99586.17;99388.78;99540.53;99435.46;99487.93;99285.82;99076.40;99519.89;99320.60;99569.77;99673.81;100252.54;100052.83;100022.82;99826.86;99620.89;100017.40;100306.23;100748.04;100521.68;100900.75;101244.15;101041.87;101081.55;101081.55;100880.12;100681.57;100482.69;100277.98;100630.90;100715.89;100630.03;100424.41;100224.87;100019.67;99826.78;99630.80;99418.25;99218.28;99009.11;99455.24;99262.20;99055.93;98852.68;98958.14;98752.60;98556.23;98842.86;98646.48;98446.71;98254.63;98163.41;98109.66;98382.72;98548.15;98334.90;98138.67;98651.90;98684.31;98485.21;98292.81;98863.32;98905.60;99000.27;99046.92;98848.76;98649.19;98575.72;99015.24;99456.42;99775.16;99924.57;99724.59;99525.19;99925.42;100148.12;99948.48;99746.50;99547.13;99347.63;99786.55;99666.65;99455.69;99257.36;99054.84;98852.96;99294.67;99091.77;98885.01;98685.34;99246.94;99416.62;99214.99;99009.15;99448.89;99249.47;99053.63;99614.09;99414.39;99983.16;99787.16;99907.33;100098.18;100088.88;99882.48;99685.92;99685.92;100077.26;99874.83;99675.28;99475.69;99616.21;99423.46;99579.22;99671.51;99475.24;100045.46;100487.56;100289.41;100731.30;101172.39;101206.93;101249.79;101825.03;101625.19;101425.67;102004.94;102432.47;102554.22;102355.17;102704.71;102783.52;102584.07;102373.02;102165.00;102375.70;102163.96;101974.88;102293.05;102093.45;102317.96;102138.83;102138.83;102713.82;102886.85;102845.95;103420.83;103221.17;103021.18;102967.30;102767.38;102567.79;102362.33;102162.71;102601.86;102400.25;102194.83;101996.14;101796.71;101597.11;102036.57;101836.82;101637.03;102076.12;101879.61;101677.71;101478.83;101280.42;101523.56;101323.71;101432.70;101870.64;101666.06;101469.43;101267.04;101704.94;101505.83;101307.81;101749.70;102321.23;102763.30;102563.68;102365.02;102802.90;103377.11;103179.21;103182.88;102979.57;102777.34;102578.12;102382.44;102182.59;101976.97;101766.59;101567.09;101868.67;101658.10;101680.19;101487.06;101472.50;101270.96;101712.23;101516.42;101287.69;101074.48;100862.37;100663.47;100467.11;100758.59
q23;100000.00;99801.39;99600.50;99401.07;99768.66;99569.17;99369.66;99168.31;98963.43;98759.76;99204.74;99007.64;98805.41;99243.77;99585.36;99382.77;99171.33;98977.80;98778.51;98577.11;98372.27;98172.71;98612.05;98401.36;98842.96;98637.53;98425.50;98220.81;98024.59;98276.75;98850.80;99008.61;99039.01;98836.35;98637.88;98436.92;98238.37;98039.49;97835.82;98181.37;97981.54;97785.02;97580.40;97380.86;97176.71;96982.74;96786.24;96900.03;96700.06;96623.28;96732.91;96538.26;96603.96;96673.69;96695.56;96800.78;96603.57;96680.75;96483.62;96414.10;96419.56;96220.23;96020.64;95821.45;95610.74;95869.61;96313.02;96105.27;96161.01;95961.91;95770.18;95822.98;95726.54;95776.23;95570.83;95915.48;96045.02;96174.68;95974.90;95779.25;96179.94;96635.82;96435.84;96236.44;96267.46;96068.43;96507.64;96305.21;96743.82;96544.32;96344.81;96144.90;96522.60;96324.27;96121.45;95919.43;95723.63;95520.50;95968.56;95966.21;95754.23;95540.49;95338.58;95132.22;95571.96;96010.67;96452.79;97012.14;96812.44;96606.63;97048.92;97300.58;97346.21;97707.33;97969.14;97772.86;97573.60;97729.81;97527.13;97966.14;98405.27;98199.01;98006.83;98006.05;98013.73;97817.47;97611.63;97415.78;97415.78;97219.86;97024.33;96825.05;96623.44;96425.08;96225.24;96664.17;96464.42;96258.87;96053.77;96491.69;96292.94;96083.78;95978.21;95764.95;95844.38;95957.42;95932.36;95743.75;95884.01;95806.65;95608.02;95405.66;95206.15;95206.15;95777.45;96066.35;96164.96;96743.96;97183.94;97554.11;97583.13;97383.54;97620.22;97420.60;97859.75;97982.74;97976.56;97984.05;97784.62;97585.02;97385.27;97582.26;97550.74;97550.74;97992.94;97791.16;97592.28;97393.87;97601.18;97719.32;97520.58;97958.53;98094.04;97897.40;98472.27;98273.23;98074.12;98623.55;98487.73;98474.38;98916.18;99355.32;99156.66;98957.62;99259.85;99443.05;99418.49;99215.55;99013.74;99591.45;99395.22;99195.37;99607.72;99743.81;100092.29;100419.87;100391.16;100192.27;100638.69;100440.19;100238.71;100043.04;100484.65;100255.70;100042.40;100603.89;100404.99;100848.10;100926.76
